ExpenseID,ExpenseDate,FiscalYear,FiscalMonth,CostCenterCode,Department_ID,Branch_ID,Category_ID,Vendor,Invoice_Number,Description,Amount,Approval_Status,Requester_Employee_ID,Approver_Employee_ID,Payment_Status,Approved_Date,Payment_Date,Delay_Reason
EX0004774,8/15/2025,2025,2025-08,CC-B032,D010,B032,C011,Conference Organizer,INV-2K0FKV10,"Training, Travel & Conferences - Conference Organizer",1280.00,Approved,2252,2252,Paid,8/18/2025,8/23/2025,
EX0002867,12/9/2024,2024,2024-12,CC-B033,D010,B033,C005,Allied Universal,INV-2E3A6O6C,Security Services & Monitoring - Allied Universal,1280.00,Approved,4015,4015,Paid,12/14/2024,12/21/2024,
EX0002870,12/2/2024,2024,2024-12,CC-B034,D010,B034,C007,HP,INV-PA0ORQVL,Hardware & Equipment - HP,1280.00,Approved,1056,1056,Paid,12/3/2024,12/21/2024,
EX0004544,7/6/2025,2025,2025-07,CC-B034,D010,B034,C010,Meta Ads,INV-IPCH4MQG,Marketing & Community Outreach - Meta Ads,1280.00,Approved,1056,1056,Paid,7/13/2025,7/28/2025,
EX0003373,2/16/2025,2025,2025-02,CC-B035,D010,B035,C012,Amazon Business,INV-GTUPUPCF,Office Supplies & Admin - Amazon Business,1280.00,Approved,1022,1022,Paid,2/17/2025,2/20/2025,
EX0001216,6/3/2024,2024,2024-06,CC-B001,D010,B001,C005,Securitas,INV-IAM8DR5I,Security Services & Monitoring - Securitas,1270.00,Approved,8359,8359,Paid,6/8/2024,6/19/2024,
EX0001996,9/12/2024,2024,2024-09,CC-B005,D010,B005,C004,Dominion Energy,INV-CDMBTP1B,Utilities - Dominion Energy,1270.00,Approved,4527,4527,Paid,9/17/2024,9/30/2024,
EX0000053,1/21/2024,2024,2024-01,CC-B011,D010,B011,C011,Delta,INV-8M2AXME2,"Training, Travel & Conferences - Delta",1270.00,Approved,2535,2535,Delayed,1/21/2024,3/7/2024,Threshold Review Hold
EX0003722,4/10/2025,2025,2025-04,CC-B011,D010,B011,C008,EY,INV-4YXS6003,Professional Services (Legal/Consulting) - EY,1270.00,Approved,2535,2535,Paid,4/16/2025,4/25/2025,
EX0001543,7/10/2024,2024,2024-07,CC-B012,D010,B012,C010,Google Ads,INV-I6JFUMYZ,Marketing & Community Outreach - Google Ads,1270.00,Approved,4582,4582,Paid,7/10/2024,7/27/2024,
EX0002759,12/18/2024,2024,2024-12,CC-B012,D010,B012,C001,Paychex,INV-ORMAJHIE,Salaries & Payroll - Paychex,1270.00,Approved,4582,4582,Paid,12/20/2024,12/31/2024,
EX0005430,11/11/2025,2025,2025-11,CC-B012,D010,B012,C006,Salesforce,INV-BKYSZRDT,Software Licenses & Subscriptions - Salesforce,1270.00,Approved,4582,4582,Paid,11/11/2025,11/14/2025,
EX0006147,2/5/2026,2026,2026-02,CC-B014,D010,B014,C010,Google Ads,INV-EQ6JAJ2M,Marketing & Community Outreach - Google Ads,1270.00,Approved,9279,9279,Paid,2/9/2026,2/22/2026,
EX0000825,4/10/2024,2024,2024-04,CC-B017,D010,B017,C010,Local Media Group,INV-UYCNK9XR,Marketing & Community Outreach - Local Media Group,1270.00,Approved,9928,9928,Paid,4/16/2024,4/28/2024,
EX0002534,11/30/2024,2024,2024-11,CC-B017,D010,B017,C010,Google Ads,INV-VXZJZE4J,Marketing & Community Outreach - Google Ads,1270.00,Approved,9928,9928,Paid,12/3/2024,12/10/2024,
EX0001581,7/21/2024,2024,2024-07,CC-B018,D010,B018,C009,Compliance Services Inc,INV-UJL7DRM0,Regulatory & Compliance Fees - Compliance Services Inc,1270.00,Approved,6514,6514,Paid,7/21/2024,8/3/2024,
EX0005681,12/26/2025,2025,2025-12,CC-B018,D010,B018,C007,Dell,INV-VNWC7TB8,Hardware & Equipment - Dell,1270.00,Approved,6514,6514,Delayed,12/31/2025,2/11/2026,Threshold Review Hold
EX0003041,1/31/2025,2025,2025-01,CC-B019,D010,B019,C012,Office Depot,INV-2049A6N5,Office Supplies & Admin - Office Depot,1270.00,Approved,2674,2674,Paid,2/2/2025,2/5/2025,
EX0002810,12/19/2024,2024,2024-12,CC-B022,D010,B022,C011,Marriott,INV-WCQKSDC0,"Training, Travel & Conferences - Marriott",1270.00,Approved,2584,2584,Paid,12/22/2024,12/28/2024,
EX0005941,1/13/2026,2026,2026-01,CC-B022,D010,B022,C011,Marriott,INV-TLN3UW9U,"Training, Travel & Conferences - Marriott",1270.00,Approved,2584,2584,Paid,1/13/2026,1/22/2026,
EX0004489,7/20/2025,2025,2025-07,CC-B023,D010,B023,C002,Paychex,INV-6B0R0COO,Benefits & Payroll Taxes - Paychex,1270.00,Approved,6881,6881,Delayed,7/22/2025,8/27/2025,Invoice Discrepancy
EX0003322,2/20/2025,2025,2025-02,CC-B024,D010,B024,C005,Allied Universal,INV-EBX9ZOSZ,Security Services & Monitoring - Allied Universal,1270.00,Approved,6635,6635,Paid,2/26/2025,3/13/2025,
EX0002345,10/7/2024,2024,2024-10,CC-B028,D010,B028,C008,EY,INV-5B8FYYHW,Professional Services (Legal/Consulting) - EY,1270.00,Approved,9785,9785,Paid,10/14/2024,10/25/2024,
EX0005002,9/8/2025,2025,2025-09,CC-B028,D010,B028,C003,Local Property Mgmt LLC,INV-BABFMPZP,Branch Rent & Leases - Local Property Mgmt LLC,1270.00,Approved,9785,9785,Paid,9/12/2025,9/25/2025,
EX0001107,5/4/2024,2024,2024-05,CC-B029,D010,B029,C008,Deloitte,INV-7MJ52FK1,Professional Services (Legal/Consulting) - Deloitte,1270.00,Approved,3045,3045,Paid,5/5/2024,5/19/2024,
EX0003581,3/24/2025,2025,2025-03,CC-B033,D010,B033,C003,Cushman & Wakefield,INV-YV1V0TDS,Branch Rent & Leases - Cushman & Wakefield,1270.00,Rejected,4015,4015,Cancelled,,,
EX0000904,4/3/2024,2024,2024-04,CC-B034,D010,B034,C011,Coursera for Business,INV-QH8HRUZI,"Training, Travel & Conferences - Coursera for Business",1270.00,Approved,1056,1056,Paid,4/3/2024,4/15/2024,
EX0005759,12/22/2025,2025,2025-12,CC-B035,D010,B035,C011,United,INV-DMBXJG0N,"Training, Travel & Conferences - United",1270.00,Approved,1022,1022,Paid,12/25/2025,1/6/2026,
EX0004375,7/3/2025,2025,2025-07,CC-B001,D010,B001,C011,Marriott,INV-42ZIXF89,"Training, Travel & Conferences - Marriott",1260.00,Approved,4657,8359,Paid,7/7/2025,7/10/2025,
EX0003445,3/11/2025,2025,2025-03,CC-B002,D010,B002,C008,Local Counsel LLP,INV-S4PI1DJI,Professional Services (Legal/Consulting) - Local Counsel LLP,1260.00,Approved,3615,1106,Paid,3/14/2025,3/30/2025,
EX0005122,10/10/2025,2025,2025-10,CC-B003,D010,B003,C011,Coursera for Business,INV-I4WTOJA3,"Training, Travel & Conferences - Coursera for Business",1260.00,Approved,7924,7924,Paid,10/13/2025,10/19/2025,
EX0001505,7/3/2024,2024,2024-07,CC-B006,D010,B006,C011,Conference Organizer,INV-9AEVD6ZC,"Training, Travel & Conferences - Conference Organizer",1260.00,Approved,4611,4611,Delayed,7/9/2024,8/13/2024,Threshold Review Hold
EX0002249,10/12/2024,2024,2024-10,CC-B008,D010,B008,C005,Local Security Co,INV-VTLK9W0Q,Security Services & Monitoring - Local Security Co,1260.00,Approved,5552,5552,Paid,10/19/2024,11/1/2024,
EX0005409,11/15/2025,2025,2025-11,CC-B008,D010,B008,C009,State Banking Regulator,INV-1661UTKG,Regulatory & Compliance Fees - State Banking Regulator,1260.00,Approved,5552,5552,Paid,11/22/2025,11/24/2025,
EX0006117,2/4/2026,2026,2026-02,CC-B008,D010,B008,C008,PwC,INV-H0LOPVMZ,Professional Services (Legal/Consulting) - PwC,1260.00,Pending,5552,5552,Processing,,,
EX0002013,9/3/2024,2024,2024-09,CC-B009,D010,B009,C002,Paychex,INV-C0QRSV8S,Benefits & Payroll Taxes - Paychex,1260.00,Approved,7873,7873,Paid,9/5/2024,9/8/2024,
EX0003234,2/22/2025,2025,2025-02,CC-B009,D010,B009,C012,Staples,INV-C32D7DRH,Office Supplies & Admin - Staples,1260.00,Approved,7873,7873,Paid,3/1/2025,3/19/2025,
EX0004658,8/18/2025,2025,2025-08,CC-B009,D010,B009,C001,Paychex,INV-MOS6OBZA,Salaries & Payroll - Paychex,1260.00,Approved,7873,7873,Paid,8/21/2025,8/28/2025,
EX0001776,8/29/2024,2024,2024-08,CC-B010,D010,B010,C010,Community Sponsorship Org,INV-ESGAX0M8,Marketing & Community Outreach - Community Sponsorship Org,1260.00,Approved,6574,6574,Paid,8/29/2024,9/13/2024,
EX0002997,1/6/2025,2025,2025-01,CC-B010,D010,B010,C006,Microsoft,INV-NJZ2UY1L,Software Licenses & Subscriptions - Microsoft,1260.00,Approved,6574,6574,Paid,1/6/2025,1/7/2025,
EX0003481,3/25/2025,2025,2025-03,CC-B010,D010,B010,C011,Coursera for Business,INV-K9GPPK4N,"Training, Travel & Conferences - Coursera for Business",1260.00,Approved,6574,6574,Delayed,3/31/2025,4/26/2025,Invoice Discrepancy
EX0004431,7/13/2025,2025,2025-07,CC-B010,D010,B010,C006,Okta,INV-AFXINF1T,Software Licenses & Subscriptions - Okta,1260.00,Approved,6574,6574,Paid,7/16/2025,7/28/2025,
EX0004912,9/11/2025,2025,2025-09,CC-B010,D010,B010,C006,ServiceNow,INV-JDASCXH5,Software Licenses & Subscriptions - ServiceNow,1260.00,Approved,6574,6574,Paid,9/11/2025,9/16/2025,
EX0005160,10/19/2025,2025,2025-10,CC-B010,D010,B010,C002,Paychex,INV-8F1MPRCX,Benefits & Payroll Taxes - Paychex,1260.00,Approved,6574,6574,Paid,10/19/2025,10/27/2025,
EX0003727,4/13/2025,2025,2025-04,CC-B012,D010,B012,C006,Microsoft,INV-5NJIIE6Y,Software Licenses & Subscriptions - Microsoft,1260.00,Approved,4582,4582,Paid,4/15/2025,4/23/2025,
EX0005172,10/30/2025,2025,2025-10,CC-B012,D010,B012,C006,Okta,INV-IGE0D07D,Software Licenses & Subscriptions - Okta,1260.00,Approved,4582,4582,Paid,11/1/2025,11/18/2025,
EX0006134,2/5/2026,2026,2026-02,CC-B012,D010,B012,C004,Dominion Energy,INV-LQB29SOP,Utilities - Dominion Energy,1260.00,Approved,4582,4582,Paid,2/7/2026,2/11/2026,
EX0001551,7/6/2024,2024,2024-07,CC-B013,D010,B013,C011,United,INV-33450ECI,"Training, Travel & Conferences - United",1260.00,Approved,4811,4811,Paid,7/8/2024,7/15/2024,
EX0002279,10/17/2024,2024,2024-10,CC-B014,D010,B014,C011,United,INV-TMMGTE7A,"Training, Travel & Conferences - United",1260.00,Approved,9279,9279,Paid,10/17/2024,10/29/2024,
EX0000317,2/2/2024,2024,2024-02,CC-B015,D010,B015,C012,Office Depot,INV-BW1ZBK22,Office Supplies & Admin - Office Depot,1260.00,Approved,1434,1434,Paid,2/2/2024,2/18/2024,
EX0000819,4/11/2024,2024,2024-04,CC-B016,D010,B016,C007,HP,INV-VFQRN09M,Hardware & Equipment - HP,1260.00,Approved,4257,4257,Paid,4/18/2024,5/4/2024,
EX0002536,11/6/2024,2024,2024-11,CC-B017,D010,B017,C007,CDW,INV-9TMBNZM1,Hardware & Equipment - CDW,1260.00,Approved,9928,9928,Paid,11/9/2024,11/10/2024,
EX0000087,1/29/2024,2024,2024-01,CC-B018,D010,B018,C011,Marriott,INV-FFTNDVUZ,"Training, Travel & Conferences - Marriott",1260.00,Approved,6514,6514,Paid,1/31/2024,2/16/2024,
EX0003758,4/27/2025,2025,2025-04,CC-B018,D010,B018,C007,HP,INV-2BFFJ52Y,Hardware & Equipment - HP,1260.00,Approved,6514,6514,Paid,5/2/2025,5/12/2025,
EX0004221,6/17/2025,2025,2025-06,CC-B018,D010,B018,C011,Delta,INV-TVI7M9CT,"Training, Travel & Conferences - Delta",1260.00,Approved,6514,6514,Paid,6/17/2025,6/28/2025,
EX0004473,7/12/2025,2025,2025-07,CC-B019,D010,B019,C007,Apple Business,INV-GEQDLP9E,Hardware & Equipment - Apple Business,1260.00,Approved,2674,2674,Delayed,7/19/2025,8/25/2025,Compliance Review
EX0000585,3/27/2024,2024,2024-03,CC-B020,D010,B020,C012,Staples,INV-YD6A9HHJ,Office Supplies & Admin - Staples,1260.00,Approved,2519,2519,Delayed,4/1/2024,5/8/2024,Compliance Review
EX0000838,4/19/2024,2024,2024-04,CC-B020,D010,B020,C004,Ameren,INV-77SMRQJU,Utilities - Ameren,1260.00,Approved,2519,2519,Paid,4/26/2024,5/7/2024,
EX0000625,3/22/2024,2024,2024-03,CC-B028,D010,B028,C012,Amazon Business,INV-I6UNY3OA,Office Supplies & Admin - Amazon Business,1260.00,Approved,9785,9785,Paid,3/23/2024,4/12/2024,
EX0001632,7/8/2024,2024,2024-07,CC-B028,D010,B028,C008,PwC,INV-QFA9A3QP,Professional Services (Legal/Consulting) - PwC,1260.00,Approved,9785,9785,Paid,7/8/2024,7/9/2024,
EX0002844,12/24/2024,2024,2024-12,CC-B028,D010,B028,C008,EY,INV-ZOYIIPMN,Professional Services (Legal/Consulting) - EY,1260.00,Approved,9785,9785,Paid,12/24/2024,1/11/2025,
EX0005734,12/25/2025,2025,2025-12,CC-B029,D010,B029,C011,United,INV-DL7QJ6UY,"Training, Travel & Conferences - United",1260.00,Approved,3045,3045,Paid,12/27/2025,1/10/2026,
EX0004766,8/5/2025,2025,2025-08,CC-B030,D010,B030,C001,Paychex,INV-5R5G9IQ0,Salaries & Payroll - Paychex,1260.00,Approved,7201,7201,Paid,8/10/2025,8/14/2025,
EX0001377,6/29/2024,2024,2024-06,CC-B031,D010,B031,C001,Paychex,INV-RF0SEK0R,Salaries & Payroll - Paychex,1260.00,Approved,6501,6501,Delayed,7/2/2024,8/17/2024,Invoice Discrepancy
EX0003820,4/4/2025,2025,2025-04,CC-B031,D010,B031,C012,Office Depot,INV-S8ZGCJZ7,Office Supplies & Admin - Office Depot,1260.00,Approved,6501,6501,Paid,4/9/2025,4/26/2025,
EX0002231,10/9/2024,2024,2024-10,CC-B003,D010,B003,C001,ADP,INV-XUCCQ32X,Salaries & Payroll - ADP,1250.00,Approved,7924,7924,Paid,10/14/2024,10/17/2024,
EX0003684,4/22/2025,2025,2025-04,CC-B004,D010,B004,C007,Lenovo,INV-LE84OL5I,Hardware & Equipment - Lenovo,1250.00,Approved,5557,5557,Paid,4/26/2025,4/29/2025,
EX0005852,1/11/2026,2026,2026-01,CC-B004,D010,B004,C007,CDW,INV-D2CEHHV9,Hardware & Equipment - CDW,1250.00,Approved,5557,5557,Paid,1/16/2026,2/10/2026,
EX0004155,6/5/2025,2025,2025-06,CC-B006,D010,B006,C007,Apple Business,INV-POH386JQ,Hardware & Equipment - Apple Business,1250.00,Approved,4611,4611,Paid,6/7/2025,6/9/2025,
EX0004404,7/13/2025,2025,2025-07,CC-B006,D010,B006,C007,Apple Business,INV-W1NFEKU9,Hardware & Equipment - Apple Business,1250.00,Approved,4611,4611,Paid,7/17/2025,7/21/2025,
EX0002735,12/27/2024,2024,2024-12,CC-B007,D010,B007,C002,Paychex,INV-KO69TD54,Benefits & Payroll Taxes - Paychex,1250.00,Approved,3547,3547,Paid,12/28/2024,1/2/2025,
EX0000529,3/2/2024,2024,2024-03,CC-B009,D010,B009,C012,Staples,INV-96S3VJ4J,Office Supplies & Admin - Staples,1250.00,Approved,7873,7873,Paid,3/8/2024,3/25/2024,
EX0000794,4/21/2024,2024,2024-04,CC-B011,D010,B011,C011,United,INV-DFS1IQW6,"Training, Travel & Conferences - United",1250.00,Approved,2535,2535,Paid,4/24/2024,5/7/2024,
EX0005422,11/15/2025,2025,2025-11,CC-B011,D010,B011,C001,ADP,INV-E3VSM43K,Salaries & Payroll - ADP,1250.00,Approved,2535,2535,Paid,11/22/2025,11/30/2025,
EX0001035,5/6/2024,2024,2024-05,CC-B012,D010,B012,C010,Google Ads,INV-FTDYEH4P,Marketing & Community Outreach - Google Ads,1250.00,Approved,4582,4582,Paid,5/10/2024,5/14/2024,
EX0000805,4/22/2024,2024,2024-04,CC-B013,D010,B013,C011,Delta,INV-57RLQ5LB,"Training, Travel & Conferences - Delta",1250.00,Approved,4811,4811,Paid,4/28/2024,5/18/2024,
EX0000068,1/29/2024,2024,2024-01,CC-B014,D010,B014,C011,Conference Organizer,INV-JLZLFP9L,"Training, Travel & Conferences - Conference Organizer",1250.00,Approved,9279,9279,Paid,1/29/2024,2/6/2024,
EX0000309,2/16/2024,2024,2024-02,CC-B014,D010,B014,C005,Securitas,INV-D57B9WJ2,Security Services & Monitoring - Securitas,1250.00,Approved,9279,9279,Paid,2/22/2024,3/12/2024,
EX0000555,3/17/2024,2024,2024-03,CC-B015,D010,B015,C012,Amazon Business,INV-S57R7RFN,Office Supplies & Admin - Amazon Business,1250.00,Approved,1434,1434,Paid,3/24/2024,4/7/2024,
EX0005909,1/27/2026,2026,2026-01,CC-B015,D010,B015,C004,Dominion Energy,INV-OIZPHQYD,Utilities - Dominion Energy,1250.00,Approved,1434,1434,Paid,2/1/2026,2/6/2026,
EX0006152,2/6/2026,2026,2026-02,CC-B015,D010,B015,C008,PwC,INV-P8GJJ01O,Professional Services (Legal/Consulting) - PwC,1250.00,Approved,1434,1434,Paid,2/12/2026,2/15/2026,
EX0001859,8/28/2024,2024,2024-08,CC-B024,D010,B024,C007,Apple Business,INV-JX13OAUZ,Hardware & Equipment - Apple Business,1250.00,Approved,6635,6635,Paid,9/4/2024,9/7/2024,
EX0000867,4/8/2024,2024,2024-04,CC-B026,D010,B026,C007,HP,INV-Z5Z1V9FQ,Hardware & Equipment - HP,1250.00,Approved,1711,1711,Paid,4/8/2024,4/28/2024,
EX0001350,6/11/2024,2024,2024-06,CC-B026,D010,B026,C008,PwC,INV-GP6TY387,Professional Services (Legal/Consulting) - PwC,1250.00,Approved,1711,1711,Paid,6/17/2024,6/27/2024,
EX0003797,4/4/2025,2025,2025-04,CC-B026,D010,B026,C005,Allied Universal,INV-N6WJGJKU,Security Services & Monitoring - Allied Universal,1250.00,Approved,1711,1711,Paid,4/8/2025,4/24/2025,
EX0003804,4/5/2025,2025,2025-04,CC-B027,D010,B027,C012,Office Depot,INV-MNIAQZH9,Office Supplies & Admin - Office Depot,1250.00,Approved,8527,8527,Paid,4/5/2025,4/25/2025,
EX0005247,10/13/2025,2025,2025-10,CC-B027,D010,B027,C012,Staples,INV-WAQOA9OO,Office Supplies & Admin - Staples,1250.00,Approved,8527,8527,Paid,10/13/2025,10/31/2025,
EX0005514,11/19/2025,2025,2025-11,CC-B030,D010,B030,C008,EY,INV-R1UVBYLY,Professional Services (Legal/Consulting) - EY,1250.00,Approved,7201,7201,Paid,11/24/2025,12/1/2025,
EX0001893,8/30/2024,2024,2024-08,CC-B032,D010,B032,C004,Dominion Energy,INV-92WUXKNV,Utilities - Dominion Energy,1250.00,Approved,2252,2252,Paid,8/30/2024,9/7/2024,
EX0002858,12/26/2024,2024,2024-12,CC-B032,D010,B032,C004,Xcel Energy,INV-0RQ16BFO,Utilities - Xcel Energy,1250.00,Approved,2252,2252,Delayed,12/30/2024,2/25/2025,Threshold Review Hold
EX0001130,5/21/2024,2024,2024-05,CC-B033,D010,B033,C009,External Audit Firm,INV-WB1MR01Y,Regulatory & Compliance Fees - External Audit Firm,1250.00,Approved,4015,4015,Paid,5/26/2024,6/7/2024,
EX0004548,7/27/2025,2025,2025-07,CC-B035,D010,B035,C009,Compliance Services Inc,INV-207P4NT5,Regulatory & Compliance Fees - Compliance Services Inc,1250.00,Approved,1022,1022,Paid,7/27/2025,8/4/2025,
EX0000247,2/2/2024,2024,2024-02,CC-B001,D010,B001,C012,Amazon Business,INV-IPX9GCVQ,Office Supplies & Admin - Amazon Business,1240.00,Approved,8359,8359,Paid,2/7/2024,2/10/2024,
EX0002958,1/20/2025,2025,2025-01,CC-B001,D010,B001,C005,Local Security Co,INV-5TUSOT43,Security Services & Monitoring - Local Security Co,1240.00,Approved,1520,8359,Paid,1/21/2025,1/31/2025,
EX0004624,8/25/2025,2025,2025-08,CC-B002,D010,B002,C008,PwC,INV-OAY1NFVI,Professional Services (Legal/Consulting) - PwC,1240.00,Approved,1106,1106,pd,8/27/2025,8/28/2025,
EX0000497,3/15/2024,2024,2024-03,CC-B003,D010,B003,C001,ADP,INV-MD5SHM4P,Salaries & Payroll - ADP,1240.00,Approved,7924,7924,Paid,3/16/2024,3/28/2024,
EX0005383,11/17/2025,2025,2025-11,CC-B003,D010,B003,C010,Meta Ads,INV-AXZTTEHV,Marketing & Community Outreach - Meta Ads,1240.00,Approved,7924,7924,Paid,11/21/2025,12/2/2025,
EX0004905,9/9/2025,2025,2025-09,CC-B009,D010,B009,C008,PwC,INV-8UNLQYMX,Professional Services (Legal/Consulting) - PwC,1240.00,Approved,7873,7873,Paid,9/13/2025,10/2/2025,
EX0000786,4/2/2024,2024,2024-04,CC-B010,D010,B010,C006,Salesforce,INV-R3UKTXNP,Software Licenses & Subscriptions - Salesforce,1240.00,Approved,6574,6574,Paid,4/5/2024,4/11/2024,
EX0002032,9/15/2024,2024,2024-09,CC-B012,D010,B012,C001,ADP,INV-2YF1OFQC,Salaries & Payroll - ADP,1240.00,Approved,4582,4582,Paid,9/18/2024,10/7/2024,
EX0002283,10/25/2024,2024,2024-10,CC-B015,D010,B015,C012,Staples,INV-VALFPL9C,Office Supplies & Admin - Staples,1240.00,Approved,1434,1434,Paid,10/30/2024,11/4/2024,
EX0000583,3/31/2024,2024,2024-03,CC-B019,D010,B019,C002,ADP,INV-6EB8IAR7,Benefits & Payroll Taxes - ADP,1240.00,Approved,2674,2674,Paid,4/5/2024,4/13/2024,
EX0001064,5/23/2024,2024,2024-05,CC-B019,D010,B019,C012,Staples,INV-RUG8O06D,Office Supplies & Admin - Staples,1240.00,Approved,2674,2674,Paid,5/30/2024,6/15/2024,
EX0002066,9/18/2024,2024,2024-09,CC-B019,D010,B019,C002,Paychex,INV-TB5CZP84,Benefits & Payroll Taxes - Paychex,1240.00,Approved,2674,2674,Paid,9/24/2024,10/9/2024,
EX0004713,8/18/2025,2025,2025-08,CC-B019,D010,B019,C003,Local Property Mgmt LLC,INV-LPGIYR8A,Branch Rent & Leases - Local Property Mgmt LLC,1240.00,Approved,2674,2674,Paid,8/25/2025,9/5/2025,
EX0000601,3/13/2024,2024,2024-03,CC-B022,D010,B022,C003,CBRE,INV-J4M8LYH6,Branch Rent & Leases - CBRE,1240.00,Approved,2584,2584,Delayed,3/15/2024,4/19/2024,Compliance Review
EX0006180,2/7/2026,2026,2026-02,CC-B022,D010,B022,C006,ServiceNow,INV-26NVF0MI,Software Licenses & Subscriptions - ServiceNow,1240.00,Approved,2584,2584,Paid,2/13/2026,3/9/2026,
EX0004733,8/25/2025,2025,2025-08,CC-B023,D010,B023,C002,Paychex,INV-U4SJ7OJG,Benefits & Payroll Taxes - Paychex,1240.00,Approved,6881,6881,Delayed,9/1/2025,10/26/2025,Threshold Review Hold
EX0000123,1/28/2024,2024,2024-01,CC-B026,D010,B026,C003,CBRE,INV-OYLX8POA,Branch Rent & Leases - CBRE,1240.00,Approved,1711,1711,Paid,1/28/2024,1/29/2024,
EX0004747,8/28/2025,2025,2025-08,CC-B026,D010,B026,C011,Delta,INV-MUBI9BWI,"Training, Travel & Conferences - Delta",1240.00,Approved,1711,1711,Paid,9/2/2025,9/11/2025,
EX0000128,1/13/2024,2024,2024-01,CC-B027,D010,B027,C011,United,INV-D835DZOP,"Training, Travel & Conferences - United",1240.00,Approved,8527,8527,Delayed,1/14/2024,2/26/2024,Invoice Discrepancy
EX0004271,6/20/2025,2025,2025-06,CC-B029,D010,B029,C011,Delta,INV-XSN8PCOR,"Training, Travel & Conferences - Delta",1240.00,Approved,3045,3045,Paid,6/26/2025,6/30/2025,
EX0000395,2/12/2024,2024,2024-02,CC-B031,D010,B031,C008,KPMG,INV-5WXXQYVB,Professional Services (Legal/Consulting) - KPMG,1240.00,Approved,6501,6501,Paid,2/16/2024,3/6/2024,
EX0005271,10/23/2025,2025,2025-10,CC-B031,D010,B031,C012,Office Depot,INV-B5PI81H9,Office Supplies & Admin - Office Depot,1240.00,Approved,6501,6501,Paid,10/29/2025,11/8/2025,
EX0004780,8/10/2025,2025,2025-08,CC-B032,D010,B032,C011,Marriott,INV-VPCO0Z7C,"Training, Travel & Conferences - Marriott",1240.00,Approved,2252,2252,Paid,8/14/2025,8/29/2025,
EX0001907,8/10/2024,2024,2024-08,CC-B034,D010,B034,C011,Coursera for Business,INV-UQ07B8AW,"Training, Travel & Conferences - Coursera for Business",1240.00,Approved,1056,1056,Paid,8/17/2024,8/31/2024,
EX0001692,7/15/2024,2024,2024-07,CC-HQ-D004,D004,B001,C903,HQ Facilities Allocation,INV-AX9LUNJ2,Corporate Overhead - Information Technology - HQ Facilities Allocation,1230.00,Approved,5012,5012,Paid,7/19/2024,8/3/2024,
EX0000517,3/16/2024,2024,2024-03,CC-B007,D010,B007,C002,Paychex,INV-XY3AB65K,Benefits & Payroll Taxes - Paychex,1230.00,Approved,3547,3547,Delayed,3/16/2024,4/18/2024,Invoice Discrepancy
EX0002987,1/14/2025,2025,2025-01,CC-B008,D010,B008,C009,State Banking Regulator,INV-40294ZGR,Regulatory & Compliance Fees - State Banking Regulator,1230.00,Approved,5552,5552,Paid,1/21/2025,2/1/2025,
EX0001024,5/24/2024,2024,2024-05,CC-B009,D010,B009,C001,Paychex,INV-12C17E4W,Salaries & Payroll - Paychex,1230.00,Approved,7873,7873,Paid,5/30/2024,6/19/2024,
EX0000787,4/12/2024,2024,2024-04,CC-B010,D010,B010,C006,ServiceNow,INV-K65DUG8J,Software Licenses & Subscriptions - ServiceNow,1230.00,Approved,6574,6574,Paid,4/16/2024,4/21/2024,
EX0001562,7/11/2024,2024,2024-07,CC-B014,D010,B014,C005,Local Security Co,INV-9Y2I2BWW,Security Services & Monitoring - Local Security Co,1230.00,Approved,9279,9279,Paid,7/12/2024,7/29/2024,
EX0005658,12/19/2025,2025,2025-12,CC-B014,D010,B014,C009,FINRA,INV-R4XQ0RA6,Regulatory & Compliance Fees - FINRA,1230.00,Approved,9279,9279,Paid,12/23/2025,1/4/2026,
EX0000574,3/9/2024,2024,2024-03,CC-B017,D010,B017,C006,Adobe,INV-DPKWHVSA,Software Licenses & Subscriptions - Adobe,1230.00,Approved,9928,9928,Paid,3/11/2024,3/30/2024,
EX0002783,12/30/2024,2024,2024-12,CC-B017,D010,B017,C007,HP,INV-CYQRV4KF,Hardware & Equipment - HP,1230.00,Approved,9928,9928,Paid,1/4/2025,1/13/2025,
EX0003760,4/2/2025,2025,2025-04,CC-B019,D010,B019,C008,Deloitte,INV-QOVMBRT8,Professional Services (Legal/Consulting) - Deloitte,1230.00,Approved,2674,2674,Paid,4/4/2025,4/22/2025,
